Date,Price
2012-11-19,2966.85009765625
2012-11-26,3010.239990234375
2012-12-03,2978.0400390625
2012-12-10,2971.330078125
2012-12-17,3021.010009765625
2012-12-24,2960.31005859375
2012-12-31,3101.659912109375
2013-01-07,3125.6298828125
2013-01-14,3134.7099609375
2013-01-21,3149.7099609375
2013-01-28,3179.10009765625
2013-02-04,3193.8701171875
2013-02-11,3192.030029296875
2013-02-18,3161.820068359375
2013-02-25,3169.739990234375
2013-03-04,3244.3701171875
2013-03-11,3249.070068359375
2013-03-18,3245.0
2013-03-25,3267.52001953125
2013-04-01,3203.860107421875
2013-04-08,3294.949951171875
2013-04-15,3206.06005859375
2013-04-22,3279.260009765625
2013-04-29,3378.6298828125
2013-05-06,3436.580078125
2013-05-13,3498.969970703125
2013-05-20,3459.139892578125
2013-05-27,3455.909912109375
2013-06-03,3469.219970703125
2013-06-10,3423.56005859375
2013-06-17,3357.25
2013-06-24,3403.25
2013-07-01,3479.3798828125
2013-07-08,3600.080078125
2013-07-15,3587.610107421875
2013-07-22,3613.159912109375
2013-07-29,3689.590087890625
2013-08-05,3660.110107421875
2013-08-12,3602.780029296875
2013-08-19,3657.7900390625
2013-08-26,3589.8701171875
2013-09-02,3660.010009765625
2013-09-09,3722.179931640625
2013-09-16,3774.72998046875
2013-09-23,3781.590087890625
2013-09-30,3807.75
2013-10-07,3791.8701171875
2013-10-14,3914.280029296875
2013-10-21,3943.360107421875
2013-10-28,3922.0400390625
2013-11-04,3919.22998046875
2013-11-11,3985.969970703125
2013-11-18,3991.64990234375
2013-11-25,4059.889892578125
2013-12-02,4062.52001953125
2013-12-09,4000.97998046875
2013-12-16,4104.740234375
2013-12-23,4156.58984375
2013-12-30,4131.91015625
2014-01-06,4174.669921875
2014-01-13,4197.580078125
2014-01-20,4128.169921875
2014-01-27,4103.8798828125
2014-02-03,4125.85986328125
2014-02-10,4244.02001953125
2014-02-17,4263.41015625
2014-02-24,4308.1201171875
2014-03-03,4336.22021484375
2014-03-10,4245.39990234375
2014-03-17,4276.7900390625
2014-03-24,4155.759765625
2014-03-31,4127.72998046875
2014-04-07,3999.72998046875
2014-04-14,4095.52001953125
2014-04-21,4075.56005859375
2014-04-28,4123.89990234375
2014-05-05,4071.8701171875
2014-05-12,4090.590087890625
2014-05-19,4185.81005859375
2014-05-26,4242.6201171875
2014-06-02,4321.39990234375
2014-06-09,4310.64990234375
2014-06-16,4368.0400390625
2014-06-23,4397.93017578125
2014-06-30,4485.93017578125
2014-07-07,4415.490234375
2014-07-14,4432.14990234375
2014-07-21,4449.56005859375
2014-07-28,4352.64013671875
2014-08-04,4370.89990234375
2014-08-11,4464.93017578125
2014-08-18,4538.5498046875
2014-08-25,4580.27001953125
2014-09-01,4582.89990234375
2014-09-08,4567.60009765625
2014-09-15,4579.7900390625
2014-09-22,4512.18994140625
2014-09-29,4475.6201171875
2014-10-06,4276.240234375
2014-10-13,4258.43994140625
2014-10-20,4483.72021484375
2014-10-27,4630.740234375
2014-11-03,4632.52978515625
2014-11-10,4688.5400390625
2014-11-17,4712.97021484375
2014-11-24,4791.6298828125
2014-12-01,4780.759765625
2014-12-08,4653.60009765625
2014-12-15,4765.3798828125
2014-12-22,4806.85986328125
2014-12-29,4726.81005859375
2015-01-05,4704.06982421875
2015-01-12,4634.3798828125
2015-01-19,4757.8798828125
2015-01-26,4635.240234375
2015-02-02,4744.39990234375
2015-02-09,4893.83984375
2015-02-16,4955.97021484375
2015-02-23,4963.52978515625
2015-03-02,4927.3701171875
2015-03-09,4871.759765625
2015-03-16,5026.419921875
2015-03-23,4891.22021484375
2015-03-30,4886.93994140625
2015-04-06,4995.97998046875
2015-04-13,4931.81005859375
2015-04-20,5092.080078125
2015-04-27,5005.39013671875
2015-05-04,5003.5498046875
2015-05-11,5048.2900390625
2015-05-18,5089.35986328125
2015-05-25,5070.02978515625
2015-06-01,5068.4599609375
2015-06-08,5051.10009765625
2015-06-15,5117.0
2015-06-22,5080.509765625
2015-06-29,5009.2099609375
2015-07-06,4997.7001953125
2015-07-13,5210.14013671875
2015-07-20,5088.6298828125
2015-07-27,5128.27978515625
2015-08-03,5043.5400390625
2015-08-10,5048.240234375
2015-08-17,4706.0400390625
2015-08-24,4828.31982421875
2015-08-31,4683.919921875
2015-09-07,4822.33984375
2015-09-14,4827.22998046875
2015-09-21,4686.5
2015-09-28,4707.77978515625
2015-10-05,4830.47021484375
2015-10-12,4886.68994140625
2015-10-19,5031.85986328125
2015-10-26,5053.75
2015-11-02,5147.1201171875
2015-11-09,4927.8798828125
2015-11-16,5104.919921875
2015-11-23,5127.52001953125
2015-11-30,5142.27001953125
2015-12-07,4933.47021484375
2015-12-14,4923.080078125
2015-12-21,5048.490234375
2015-12-28,5007.41015625
2016-01-04,4643.6298828125
2016-01-11,4488.419921875
2016-01-18,4591.18017578125
2016-01-25,4613.9501953125
2016-02-01,4363.14013671875
2016-02-08,4337.509765625
2016-02-15,4504.43017578125
2016-02-22,4590.47021484375
2016-02-29,4717.02001953125
2016-03-07,4748.47021484375
2016-03-14,4795.64990234375
2016-03-21,4773.5
2016-03-28,4914.5400390625
2016-04-04,4850.68994140625
2016-04-11,4938.22021484375
2016-04-18,4906.22998046875
2016-04-25,4775.35986328125
2016-05-02,4736.16015625
2016-05-09,4717.68017578125
2016-05-16,4769.56005859375
2016-05-23,4933.5
2016-05-30,4942.52001953125
2016-06-06,4894.5498046875
2016-06-13,4800.33984375
2016-06-20,4707.97998046875
2016-06-27,4862.56982421875
2016-07-04,4956.759765625
2016-07-11,5029.58984375
2016-07-18,5100.16015625
2016-07-25,5162.1298828125
2016-08-01,5221.1201171875
2016-08-08,5232.89013671875
2016-08-15,5238.3798828125
2016-08-22,5218.919921875
2016-08-29,5249.89990234375
2016-09-05,5125.91015625
2016-09-12,5244.56982421875
2016-09-19,5305.75
2016-09-26,5312.0
2016-10-03,5292.39990234375
2016-10-10,5214.16015625
2016-10-17,5257.39990234375
2016-10-24,5190.10009765625
2016-10-31,5046.3701171875
2016-11-07,5237.10986328125
2016-11-14,5321.509765625
2016-11-21,5398.919921875
2016-11-28,5255.64990234375
2016-12-05,5444.5
2016-12-12,5437.16015625
2016-12-19,5462.68994140625
2016-12-26,5383.1201171875
2017-01-02,5521.06005859375
2017-01-09,5574.1201171875
2017-01-16,5555.330078125
2017-01-23,5660.77978515625
2017-01-30,5666.77001953125
2017-02-06,5734.1298828125
2017-02-13,5838.580078125
2017-02-20,5845.31005859375
2017-02-27,5870.75
2017-03-06,5861.72998046875
2017-03-13,5901.0
2017-03-20,5828.740234375
2017-03-27,5911.740234375
2017-04-03,5877.81005859375
2017-04-10,5805.14990234375
2017-04-17,5910.52001953125
2017-04-24,6047.60986328125
2017-05-01,6100.759765625
2017-05-08,6121.22998046875
2017-05-15,6083.7001953125
2017-05-22,6210.18994140625
2017-05-29,6305.7998046875
2017-06-05,6207.919921875
2017-06-12,6151.759765625
2017-06-19,6265.25
2017-06-26,6140.419921875
2017-07-03,6153.080078125
2017-07-10,6312.47021484375
2017-07-17,6387.75
2017-07-24,6374.68017578125
2017-07-31,6351.56005859375
2017-08-07,6256.56005859375
2017-08-14,6216.52978515625
2017-08-21,6265.64013671875
2017-08-28,6435.330078125
2017-09-04,6360.18994140625
2017-09-11,6448.47021484375
2017-09-18,6426.919921875
2017-09-25,6495.9599609375
2017-10-02,6590.18017578125
2017-10-09,6605.7998046875
2017-10-16,6629.0498046875
2017-10-23,6701.259765625
2017-10-30,6764.43994140625
2017-11-06,6750.93994140625
2017-11-13,6782.7900390625
2017-11-20,6889.16015625
2017-11-27,6847.58984375
2017-12-04,6840.080078125
2017-12-11,6936.580078125
2017-12-18,6959.9599609375
2017-12-25,6903.39013671875
2018-01-01,7136.56005859375
2018-01-08,7261.06005859375
2018-01-15,7336.3798828125
2018-01-22,7505.77001953125
2018-01-29,7240.9501953125
2018-02-05,6874.490234375
2018-02-12,7239.47021484375
2018-02-19,7337.39013671875
2018-02-26,7257.8701171875
2018-03-05,7560.81005859375
2018-03-12,7481.990234375
2018-03-19,6992.669921875
2018-03-26,7063.4501953125
2018-04-02,6915.10986328125
2018-04-09,7106.64990234375
2018-04-16,7146.1298828125
2018-04-23,7119.7998046875
2018-04-30,7209.6201171875
2018-05-07,7402.8798828125
2018-05-14,7354.33984375
2018-05-21,7433.85009765625
2018-05-28,7554.330078125
2018-06-04,7645.509765625
2018-06-11,7746.3798828125
2018-06-18,7692.81982421875
2018-06-25,7510.2998046875
2018-07-02,7688.39013671875
2018-07-09,7825.97998046875
2018-07-16,7820.2001953125
2018-07-23,7737.419921875
2018-07-30,7812.009765625
2018-08-06,7839.10986328125
2018-08-13,7816.330078125
2018-08-20,7945.97998046875
2018-08-27,8109.5400390625
2018-09-03,7902.5400390625
2018-09-10,8010.0400390625
2018-09-17,7986.9599609375
2018-09-24,8046.35009765625
2018-10-01,7788.4501953125
2018-10-08,7496.89013671875
2018-10-15,7449.02978515625
2018-10-22,7167.2099609375
2018-10-29,7356.990234375
2018-11-05,7406.89990234375
2018-11-12,7247.8701171875
2018-11-19,6938.97998046875
2018-11-26,7330.5400390625
2018-12-03,6969.25
2018-12-10,6910.66015625
2018-12-17,6332.990234375
2018-12-24,6584.52001953125
2018-12-31,6738.85986328125
2019-01-07,6971.47998046875
2019-01-14,7157.22998046875
2019-01-21,7164.85986328125
2019-01-28,7263.8701171875
2019-02-04,7298.2001953125
2019-02-11,7472.41015625
2019-02-18,7527.5400390625
2019-02-25,7595.35009765625
2019-03-04,7408.14013671875
2019-03-11,7688.52978515625
2019-03-18,7642.669921875
2019-03-25,7729.31982421875
2019-04-01,7938.68994140625
2019-04-08,7984.16015625
2019-04-15,7998.06005859375
2019-04-22,8146.39990234375
2019-04-29,8164.0
2019-05-06,7916.93994140625
2019-05-13,7816.27978515625
2019-05-20,7637.009765625
2019-05-27,7453.14990234375
2019-06-03,7742.10009765625
2019-06-10,7796.66015625
2019-06-17,8031.7099609375
2019-06-24,8006.240234375
2019-07-01,8161.7900390625
2019-07-08,8244.1396484375
2019-07-15,8146.490234375
2019-07-22,8330.2099609375
2019-07-29,8004.06982421875
2019-08-05,7959.14013671875
2019-08-12,7895.990234375
2019-08-19,7751.77001953125
2019-08-26,7962.8798828125
2019-09-02,8103.06982421875
2019-09-09,8176.7099609375
2019-09-16,8117.669921875
2019-09-23,7939.6298828125
2019-09-30,7982.47021484375
2019-10-07,8057.0400390625
2019-10-14,8089.5400390625
2019-10-21,8243.1201171875
2019-10-28,8386.400390625
2019-11-04,8475.3095703125
2019-11-11,8540.830078125
2019-11-18,8519.8798828125
2019-11-25,8665.4697265625
2019-12-02,8656.5302734375
2019-12-09,8734.8798828125
2019-12-16,8924.9599609375
2019-12-23,9006.6201171875
2019-12-30,9020.76953125
