Date,Price
2009-09-02,9497.33984375
2009-09-09,9683.41015625
2009-09-16,9829.8701171875
2009-09-23,9742.2001953125
2009-09-30,9731.25
2009-10-07,9871.0595703125
2009-10-14,10041.48046875
2009-10-21,9882.169921875
2009-10-28,9771.91015625
2009-11-04,10246.9697265625
2009-11-11,10437.419921875
2009-11-18,10433.7099609375
2009-11-25,10471.580078125
2009-12-02,10285.9697265625
2009-12-09,10452.0
2009-12-16,10464.9296875
2009-12-23,10545.41015625
2009-12-30,10572.01953125
2010-01-06,10627.259765625
2010-01-13,10725.4296875
2010-01-20,10194.2900390625
2010-01-27,10296.849609375
2010-02-03,10058.6396484375
2010-02-10,10268.8095703125
2010-02-17,10282.41015625
2010-02-24,10405.98046875
2010-03-03,10564.3798828125
2010-03-10,10685.98046875
2010-03-17,10888.830078125
2010-03-24,10907.419921875
2010-03-31,10969.990234375
2010-04-07,11019.419921875
2010-04-14,11117.0595703125
2010-04-21,10991.990234375
2010-04-28,10926.76953125
2010-05-05,10748.259765625
2010-05-12,10510.9501953125
2010-05-19,10043.75
2010-05-26,10024.01953125
2010-06-02,9939.98046875
2010-06-09,10404.76953125
2010-06-16,10293.51953125
2010-06-23,9870.2998046875
2010-06-30,9743.6201171875
2010-07-07,10363.01953125
2010-07-14,10229.9599609375
2010-07-21,10537.6904296875
2010-07-28,10636.3798828125
2010-08-04,10644.25
2010-08-11,10405.849609375
2010-08-18,10040.4501953125
2010-08-25,10014.7197265625
2010-09-01,10340.6904296875
2010-09-08,10526.490234375
2010-09-15,10761.0302734375
2010-09-22,10858.1396484375
2010-09-29,10944.7197265625
2010-10-06,11020.400390625
2010-10-13,10978.6201171875
2010-10-20,11169.4599609375
2010-10-27,11188.7197265625
2010-11-03,11346.75
2010-11-10,11023.5
2010-11-17,11036.3701171875
2010-11-24,11006.01953125
2010-12-01,11359.16015625
2010-12-08,11476.5400390625
2010-12-15,11533.16015625
2010-12-22,11575.5400390625
2010-12-29,11691.1796875
2011-01-05,11671.8798828125
2011-01-12,11837.9296875
2011-01-19,11977.1904296875
2011-01-26,12040.16015625
2011-02-02,12233.150390625
2011-02-09,12226.6396484375
2011-02-16,12212.7900390625
2011-02-23,12058.01953125
2011-03-02,12214.3798828125
2011-03-09,11855.419921875
2011-03-16,12018.6298828125
2011-03-23,12279.009765625
2011-03-30,12393.900390625
2011-04-06,12263.580078125
2011-04-13,12266.75
2011-04-20,12595.3701171875
2011-04-27,12807.509765625
2011-05-04,12760.3603515625
2011-05-11,12479.580078125
2011-05-18,12356.2099609375
2011-05-25,12569.7900390625
2011-06-01,12070.8095703125
2011-06-08,12076.1103515625
2011-06-15,12190.009765625
2011-06-22,12188.6904296875
2011-06-29,12569.8701171875
2011-07-06,12446.8798828125
2011-07-13,12587.419921875
2011-07-20,12501.2998046875
2011-07-27,11866.6201171875
2011-08-03,11239.76953125
2011-08-10,11405.9296875
2011-08-17,11176.759765625
2011-08-24,11559.9501953125
2011-08-31,11139.2998046875
2011-09-07,11105.849609375
2011-09-14,11408.66015625
2011-09-21,11190.6904296875
2011-09-28,10808.7099609375
2011-10-05,11416.2998046875
2011-10-12,11577.0498046875
2011-10-19,11706.6201171875
2011-10-26,11657.9599609375
2011-11-02,12170.1796875
2011-11-09,12096.16015625
2011-11-16,11493.7197265625
2011-11-23,11555.6298828125
2011-11-30,12150.1298828125
2011-12-07,11954.9404296875
2011-12-14,12103.580078125
2011-12-21,12291.349609375
2011-12-28,12397.3798828125
2012-01-04,12462.4697265625
2012-01-11,12482.0703125
2012-01-18,12675.75
2012-01-25,12632.91015625
2012-02-01,12878.2001953125
2012-02-08,12878.2802734375
2012-02-15,12965.6904296875
2012-02-22,13005.1201171875
2012-02-29,12759.150390625
2012-03-07,13177.6796875
2012-03-14,13170.1904296875
2012-03-21,13197.73046875
2012-03-28,13199.5498046875
2012-04-04,12715.9296875
2012-04-11,13115.5400390625
2012-04-18,13001.5595703125
2012-04-25,13279.3203125
2012-05-02,12932.08984375
2012-05-09,12632.0
2012-05-16,12502.8095703125
2012-05-23,12580.6904296875
2012-05-30,12127.9501953125
2012-06-06,12573.7998046875
2012-06-13,12837.330078125
2012-06-20,12534.669921875
2012-06-27,12943.66015625
2012-07-04,12653.1201171875
2012-07-11,12805.5400390625
2012-07-18,12617.3203125
2012-07-25,13008.6796875
2012-08-01,13168.599609375
2012-08-08,13172.1396484375
2012-08-15,13203.580078125
2012-08-22,13102.990234375
2012-08-29,13035.9404296875
2012-09-05,13323.3603515625
2012-09-12,13564.6396484375
2012-09-19,13457.5498046875
2012-09-26,13482.3603515625
2012-10-03,13473.5302734375
2012-10-10,13551.7802734375
2012-10-17,13102.5302734375
2012-10-24,13107.2099609375
2012-10-31,13245.6796875
2012-11-07,12756.1796875
2012-11-14,12788.509765625
2012-11-21,12878.1298828125
